scenario_id,version,site,layer,cosine_base_ci,base_norm,ci_norm,norm_ratio_ci_over_base
100921,D,recipient_last,15,0.999861478805542,88.14653015136719,88.1997299194336,1.0006035378587796
100921,D,recipient_last,16,0.9998274445533752,85.79024505615234,85.81938934326172,1.0003397156295601
100921,D,recipient_last,17,0.999795138835907,93.29243469238281,92.99436950683594,0.9968050444119108
100921,D,recipient_last,18,0.9998078942298889,104.38582611083984,104.11290740966797,0.9973854812349515
100921,D,recipient_last,19,0.9997522830963135,110.85688018798828,110.44737243652344,0.9963059780252663
100921,D,recipient_last,20,0.9997271299362183,120.68519592285156,120.10102844238281,0.9951595763175279
100921,D,recipient_last,21,0.999700665473938,142.08497619628906,141.58444213867188,0.9964772203858787
100921,D,recipient_last,22,0.9996330738067627,160.4858856201172,159.7425537109375,0.9953682412237845
100921,D,recipient_last,23,0.9995955228805542,194.24444580078125,193.0782012939453,0.9939959956022009
100921,D,recipient_last,24,0.9995571374893188,239.28590393066406,237.72264099121094,0.993466966027777
100921,D,recipient_last,25,0.9994379281997681,283.049072265625,281.3186950683594,0.993886652998312
100921,D,recipient_last,26,0.9992774128913879,357.2686462402344,355.8883972167969,0.9961366634381081
100921,D,recipient_last,27,0.9979637861251831,283.2662658691406,282.67449951171875,0.997910918352363
100921,D,purpose_last,0,0.9999967813491821,13.392024040222168,13.388083457946777,0.9997057515530472
100921,D,purpose_last,1,0.9999896287918091,17.428773880004883,17.42852210998535,0.9999855543470089
100921,D,purpose_last,2,0.9999746680259705,28.428991317749023,28.391613006591797,0.9986852044541626
100921,D,purpose_last,3,0.9999655485153198,32.49276351928711,32.490760803222656,0.9999383642433718
100921,D,purpose_last,4,0.9999591112136841,37.57512664794922,37.56667709350586,0.9997751290495299
100921,D,purpose_last,5,0.9999591708183289,39.522483825683594,39.52427291870117,1.0000452677272378
100921,D,purpose_last,6,0.9999403357505798,47.08061599731445,47.11922836303711,1.0008201329762734
100921,D,purpose_last,7,0.9999486207962036,50.963294982910156,50.985084533691406,1.0004275538068832
100921,D,purpose_last,8,0.9999483227729797,61.86815643310547,61.897865295410156,1.000480196340371
100921,D,purpose_last,9,0.999941885471344,58.79467010498047,58.785972595214844,0.9998520697581924
100921,D,purpose_last,10,0.999928891658783,62.20382308959961,62.2717399597168,1.0010918439855274
100921,D,purpose_last,11,0.9999207258224487,64.6508560180664,64.85645294189453,1.0031801113935856
100921,D,purpose_last,12,0.9999076128005981,66.51492309570312,66.71603393554688,1.0030235446495877
100921,D,purpose_last,13,0.999908447265625,76.77104187011719,77.01705169677734,1.003204461222193
100921,D,purpose_last,14,0.9998855590820312,73.84573364257812,73.98693084716797,1.0019120563589123
100921,D,purpose_last,15,0.9998824596405029,85.32777404785156,85.1732177734375,0.998188675655275
100921,D,purpose_last,16,0.9998499155044556,83.76457214355469,83.56744384765625,0.9976466387775419
100921,D,purpose_last,17,0.9998421669006348,90.39109802246094,90.26791381835938,0.9986372086765563
100921,D,purpose_last,18,0.9998635649681091,106.36798858642578,106.11775970458984,0.9976475170287475
100921,D,purpose_last,19,0.9997977018356323,111.26441955566406,110.79105377197266,0.9957455780960185
100921,D,purpose_last,20,0.9997845888137817,127.59725952148438,126.89826965332031,0.9945219053231596
100921,D,purpose_last,21,0.9997557401657104,150.1363983154297,149.10354614257812,0.9931205744613536
100921,D,purpose_last,22,0.9997095465660095,171.59835815429688,170.3056640625,0.9924667455697069
100921,D,purpose_last,23,0.9996920228004456,214.32614135742188,212.69338989257812,0.9923819303865463
100921,D,purpose_last,24,0.999641478061676,267.3776550292969,265.33154296875,0.9923474829625435
100921,D,purpose_last,25,0.999577522277832,312.6271057128906,311.0003662109375,0.994796550036045
100921,D,purpose_last,26,0.9991846680641174,396.49896240234375,394.31634521484375,0.9944952764207106
100921,D,purpose_last,27,0.9977041482925415,273.20831298828125,274.33154296875,1.0041112584320115
100921,D,final,0,0.9999861717224121,10.384753227233887,10.382407188415527,0.9997740881495184
100921,D,final,1,0.998746931552887,15.18100643157959,15.289349555969238,1.0071367550549397
100921,D,final,2,0.9988762140274048,17.9416561126709,17.887788772583008,0.9969976383590449
100921,D,final,3,0.9983840584754944,18.842252731323242,18.849546432495117,1.0003870928426595
100921,D,final,4,0.9979184865951538,22.277334213256836,22.326740264892578,1.0022177721608334
100921,D,final,5,0.9981973171234131,31.158035278320312,31.456439971923828,1.0095771344674977
100921,D,final,6,0.9982573390007019,31.855514526367188,31.975074768066406,1.003753203910747
100921,D,final,7,0.9978277683258057,33.03856658935547,33.15968322753906,1.0036659168567748
100921,D,final,8,0.9971691370010376,34.09809112548828,34.14952850341797,1.0015085119498446
100921,D,final,9,0.9956250786781311,38.86571502685547,38.57849884033203,0.9926100372442659
100921,D,final,10,0.9943446516990662,42.10503387451172,42.39604568481445,1.0069115681314984
100921,D,final,11,0.9937512278556824,43.98459243774414,44.73609161376953,1.0170855095926843
100921,D,final,12,0.9946666955947876,47.7143440246582,47.53596878051758,0.9962616012482862
100921,D,final,13,0.9949236512184143,55.66441345214844,55.67003631591797,1.0001010136175128
100921,D,final,14,0.996367335319519,70.78257751464844,71.09103393554688,1.004357801477837
100921,D,final,15,0.9962502717971802,68.78994750976562,69.00665283203125,1.0031502469490161
100921,D,final,16,0.9963881969451904,70.48308563232422,70.41508483886719,0.9990352182676598
100921,D,final,17,0.9969931840896606,76.81363677978516,76.74327850341797,0.9990840392498419
100921,D,final,18,0.9964612722396851,84.41590881347656,84.75469207763672,1.0040132632453052
100921,D,final,19,0.9964163303375244,99.2162094116211,99.7918472290039,1.0058018525480514
100921,D,final,20,0.9965556263923645,122.18058776855469,122.75245666503906,1.004680521733679
100921,D,final,21,0.9971384406089783,143.10194396972656,143.4617919921875,1.0025146270726906
100921,D,final,22,0.9970687031745911,169.4599609375,169.78591918945312,1.0019235119030467
100921,D,final,23,0.9973116517066956,207.2589569091797,207.18951416015625,0.9996649469337343
100921,D,final,24,0.9979901313781738,260.9502258300781,261.53619384765625,1.0022455164225827
100921,D,final,25,0.9984736442565918,337.3201904296875,338.7964782714844,1.004376517871392
100921,D,final,26,0.9987012147903442,421.7679748535156,422.3108215332031,1.0012870742020563
100921,D,final,27,0.9979041814804077,305.05804443359375,305.2671813964844,1.0006855644907806
100922,A,recipient_last,0,0.9999961853027344,14.619107246398926,14.611467361450195,0.999477404138299
100922,A,recipient_last,1,0.9999871850013733,19.36880111694336,19.36762046813965,0.9999390437850757
100922,A,recipient_last,2,0.9999760389328003,30.38380241394043,30.4367733001709,1.0017433922689731
100922,A,recipient_last,3,0.9999685287475586,36.38933181762695,36.4577522277832,1.0018802326599223
100922,A,recipient_last,4,0.9999597668647766,39.20677947998047,39.25971984863281,1.0013502860820123
100922,A,recipient_last,5,0.9999566674232483,41.03830337524414,41.079978942871094,1.001015528523338
100922,A,recipient_last,6,0.9999341368675232,46.33757400512695,46.3593635559082,1.0004702350360173
100922,A,recipient_last,7,0.9999420046806335,53.730186462402344,53.802120208740234,1.0013387957696411
100922,A,recipient_last,8,0.99993896484375,62.84309387207031,62.893775939941406,1.0008064858801233
100922,A,recipient_last,9,0.9999159574508667,58.24088668823242,58.34455871582031,1.0017800557904082
100922,A,recipient_last,10,0.9999068379402161,63.220481872558594,63.41615295410156,1.0030950583694918
100922,A,recipient_last,11,0.9998989105224609,66.19242095947266,66.3802719116211,1.0028379525846842
100922,A,recipient_last,12,0.9998745918273926,67.22571563720703,67.5369873046875,1.0046302469900104
100922,A,recipient_last,13,0.999874472618103,75.81047821044922,76.1505355834961,1.0044856249567886
100922,A,recipient_last,14,0.9998578429222107,76.95916748046875,77.13260650634766,1.0022536499751369
100922,A,recipient_last,15,0.9998462200164795,84.4100112915039,84.65514373779297,1.0029040683982675
100922,A,recipient_last,16,0.9998145699501038,88.58734893798828,88.8943099975586,1.0034650665501368
100922,A,recipient_last,17,0.9997674226760864,92.7278060913086,92.64871215820312,0.999147031117855
100922,A,recipient_last,18,0.9997724294662476,102.13509368896484,102.26544952392578,1.0012763079785085
100922,A,recipient_last,19,0.9997177720069885,111.74475860595703,111.80754089355469,1.0005618365315823
100922,A,recipient_last,20,0.9997065663337708,128.25828552246094,128.26248168945312,1.0000327165373768
100922,A,recipient_last,21,0.999663233757019,147.20213317871094,146.9312744140625,0.9981599535360021
100922,A,recipient_last,22,0.9995979070663452,167.44737243652344,167.10531616210938,0.9979572311620254
100922,A,recipient_last,23,0.9996019005775452,206.71453857421875,206.01712036132812,0.9966261772505168
100922,A,recipient_last,24,0.9995520710945129,252.64044189453125,251.39920043945312,0.995086924936601
100922,A,recipient_last,25,0.9994783997535706,298.9897766113281,298.014404296875,0.9967377736941118
100922,A,recipient_last,26,0.999369204044342,375.0835266113281,373.6460876464844,0.9961676830282838
100922,A,recipient_last,27,0.998306930065155,289.1402893066406,288.7146301269531,0.9985278454942815
100922,A,purpose_last,0,0.999996542930603,13.001418113708496,13.000350952148438,0.9999179196030213
100922,A,purpose_last,1,0.9999884963035583,17.086238861083984,17.091625213623047,1.0003152450684352
100922,A,purpose_last,2,0.9999820590019226,32.11651611328125,32.04360580444336,0.997729818870119
100922,A,purpose_last,3,0.9999732375144958,36.89056396484375,36.842742919921875,0.9987037052356411
100922,A,purpose_last,4,0.999968945980072,39.7833251953125,39.725189208984375,0.998538684585999
100922,A,purpose_last,5,0.9999665021896362,41.16276550292969,41.140018463134766,0.999447387960527
100922,A,purpose_last,6,0.9999397397041321,43.82417678833008,43.84136962890625,1.0003923140566726
100922,A,purpose_last,7,0.9999430179595947,50.74846267700195,50.82008743286133,1.0014113679918788
100922,A,purpose_last,8,0.9999192357063293,55.347511291503906,55.32537841796875,0.9996001107724864
100922,A,purpose_last,9,0.999895453453064,57.24858093261719,57.25678253173828,1.0001432629243814
100922,A,purpose_last,10,0.9998900890350342,58.430179595947266,58.52542495727539,1.0016300713430415
100922,A,purpose_last,11,0.9998679161071777,59.880489349365234,60.037811279296875,1.0026272652685546
100922,A,purpose_last,12,0.9998390078544617,62.93044662475586,63.056034088134766,1.0019956550464002
100922,A,purpose_last,13,0.9998223781585693,67.64603424072266,67.84502410888672,1.0029416339094757
100922,A,purpose_last,14,0.9998161792755127,69.38378143310547,69.48090362548828,1.0013997823464904
100922,A,purpose_last,15,0.9998213052749634,79.55765533447266,79.56417846679688,1.0000819925159532
100922,A,purpose_last,16,0.9998109340667725,81.693115234375,81.81774139404297,1.0015255405465984
100922,A,purpose_last,17,0.9998044967651367,86.19945526123047,86.19923400878906,0.9999974332501205
100922,A,purpose_last,18,0.9998483657836914,102.97793579101562,102.89312744140625,0.9991764415458717
100922,A,purpose_last,19,0.9997824430465698,110.12654876708984,109.70777130126953,0.9961973069118328
100922,A,purpose_last,20,0.9997655153274536,124.2265853881836,123.53892517089844,0.9944644681721199
100922,A,purpose_last,21,0.9997560381889343,153.4176025390625,152.51077270507812,0.9940891408875101
100922,A,purpose_last,22,0.9996978044509888,169.32127380371094,168.19210815429688,0.9933312239859294
100922,A,purpose_last,23,0.9996339678764343,211.61106872558594,209.94187927246094,0.992111993653368
100922,A,purpose_last,24,0.999544084072113,266.3702697753906,263.9804382324219,0.9910281596178736
100922,A,purpose_last,25,0.9994503259658813,306.19000244140625,303.88800048828125,0.9924817860323003
100922,A,purpose_last,26,0.9989970326423645,405.50738525390625,403.70013427734375,0.9955432353582638
100922,A,purpose_last,27,0.9978231191635132,265.02630615234375,264.49285888671875,0.9979871912589751
100922,A,final,0,0.9999862313270569,10.401961326599121,10.401326179504395,0.9999389396792793
100922,A,final,1,0.9987764954566956,15.162435531616211,15.261734008789062,1.00654897934872
100922,A,final,2,0.9988937377929688,17.92177391052246,17.859834671020508,0.9965439113443125
100922,A,final,3,0.9983940720558167,18.78643226623535,18.776538848876953,0.9994733743364258
100922,A,final,4,0.9978787302970886,22.24310874938965,22.271713256835938,1.0012859941372663
100922,A,final,5,0.9981294870376587,31.358631134033203,31.681278228759766,1.0102889406539304
100922,A,final,6,0.9981735944747925,31.733713150024414,31.83302116394043,1.0031294167640115
100922,A,final,7,0.9977988600730896,32.94077682495117,33.03032302856445,1.0027183998753015
100922,A,final,8,0.9971756935119629,34.04087448120117,34.08201599121094,1.0012085914547373
100922,A,final,9,0.9957581162452698,38.85879135131836,38.5914421081543,0.9931199804763101
100922,A,final,10,0.9946772456169128,42.27298355102539,42.52621078491211,1.0059902853457472
100922,A,final,11,0.9940268993377686,43.98481750488281,44.773529052734375,1.0179314498182017
100922,A,final,12,0.9949537515640259,47.923545837402344,47.76814651489258,0.9967573492362812
100922,A,final,13,0.9951537251472473,55.90426254272461,55.75844192504883,0.9973916010865121
100922,A,final,14,0.9964591860771179,70.97010040283203,71.27738189697266,1.0043297317095012
100922,A,final,15,0.9962776899337769,68.61319732666016,68.85514831542969,1.0035263039502098
100922,A,final,16,0.9964625835418701,70.83295440673828,70.77603912353516,0.9991964858210445
100922,A,final,17,0.997085452079773,76.98777770996094,76.94532012939453,0.9994485153120491
100922,A,final,18,0.9967039227485657,84.75315856933594,85.09730529785156,1.004060577025387
100922,A,final,19,0.9971192479133606,98.7237319946289,99.23796844482422,1.0052088433024724
100922,A,final,20,0.9972090125083923,120.59296417236328,120.8974609375,1.0025249961075797
100922,A,final,21,0.9977347254753113,140.1404571533203,140.0247344970703,0.9991742380565849
100922,A,final,22,0.9979567527770996,169.4068603515625,170.04534912109375,1.0037689664291412
100922,A,final,23,0.9983499050140381,213.700927734375,214.71612548828125,1.004750553798101
100922,A,final,24,0.9987615942955017,270.760498046875,272.9664306640625,1.008147172992737
100922,A,final,25,0.9990071654319763,348.6220397949219,351.2503662109375,1.0075391860410252
100922,A,final,26,0.9991133809089661,434.80908203125,435.9807434082031,1.0026946570929007
100922,A,final,27,0.9978164434432983,306.66357421875,305.4067687988281,0.9959016801290349
100922,B,recipient_last,0,0.9999967813491821,15.74078369140625,15.728008270263672,0.999188387224357
100922,B,recipient_last,1,0.9999915957450867,19.663707733154297,19.654050827026367,0.9995088969863172
100922,B,recipient_last,2,0.9999693036079407,27.333629608154297,27.342323303222656,1.0003180585671567
100922,B,recipient_last,3,0.9999614357948303,30.95252799987793,30.99028968811035,1.0012199872085592
100922,B,recipient_last,4,0.9999687671661377,37.846336364746094,37.92876052856445,1.0021778637441678
100922,B,recipient_last,5,0.9999640583992004,38.85634231567383,38.925148010253906,1.0017707712687183
100922,B,recipient_last,6,0.9999420642852783,46.0185546875,46.075321197509766,1.0012335569944613
100922,B,recipient_last,7,0.9999454617500305,54.13761901855469,54.13774490356445,1.0000023252779129
100922,B,recipient_last,8,0.9999375343322754,60.99879837036133,60.94110107421875,0.9990541240535221
100922,B,recipient_last,9,0.9999251365661621,57.145450592041016,57.094356536865234,0.9991058946137193
100922,B,recipient_last,10,0.9998992681503296,63.255306243896484,63.262428283691406,1.0001125919739833
100922,B,recipient_last,11,0.9998992085456848,68.86270904541016,68.96150207519531,1.0014346375731458
100922,B,recipient_last,12,0.9998635053634644,69.28569793701172,69.55297088623047,1.0038575486309127
100922,B,recipient_last,13,0.999846339225769,76.15777587890625,76.30611419677734,1.0019477763913032
100922,B,recipient_last,14,0.9998087882995605,77.16197967529297,77.251220703125,1.0011565414496566
100922,B,recipient_last,15,0.9998000860214233,89.06420135498047,89.17430877685547,1.0012362702432613
100922,B,recipient_last,16,0.9997674822807312,89.58984375,89.62702941894531,1.000415065674733
100922,B,recipient_last,17,0.9997210502624512,93.35932922363281,93.10879516601562,0.997316453966619
100922,B,recipient_last,18,0.9997639656066895,106.71586608886719,106.61553192138672,0.9990598008416395
100922,B,recipient_last,19,0.9997139573097229,112.18275451660156,111.90682983398438,0.9975404001817735
100922,B,recipient_last,20,0.9996898770332336,121.22663116455078,120.96978759765625,0.9978812941972635
100922,B,recipient_last,21,0.999657928943634,141.870361328125,141.47108459472656,0.9971856226370287
100922,B,recipient_last,22,0.9995716214179993,159.14686584472656,158.6300811767578,0.9967527813681675
100922,B,recipient_last,23,0.9995265603065491,196.35263061523438,195.79019165039062,0.9971355669487012
100922,B,recipient_last,24,0.9994454383850098,241.43405151367188,240.23123168945312,0.9950180191374097
100922,B,recipient_last,25,0.9993618726730347,283.9977111816406,283.14276123046875,0.9969895885864197
100922,B,recipient_last,26,0.9991663694381714,354.5724182128906,353.0921630859375,0.9958252389330962
100922,B,recipient_last,27,0.998380720615387,297.85211181640625,298.22265625,1.0012440550826853
100922,B,purpose_last,0,0.9999968409538269,12.94563102722168,12.942429542541504,0.9997526976727945
100922,B,purpose_last,1,0.9999891519546509,16.92901039123535,16.932281494140625,1.0001932246971132
100922,B,purpose_last,2,0.9999833106994629,31.767053604125977,31.715011596679688,0.9983617615881276
100922,B,purpose_last,3,0.9999753832817078,36.517024993896484,36.49214172363281,0.999318584406374
100922,B,purpose_last,4,0.9999707341194153,39.770084381103516,39.74296951293945,0.9993182094384254
100922,B,purpose_last,5,0.9999678730964661,40.77394104003906,40.773094177246094,0.9999792302933843
100922,B,purpose_last,6,0.9999426603317261,43.5327033996582,43.55660629272461,1.0005490789957832
100922,B,purpose_last,7,0.999944806098938,50.547142028808594,50.657142639160156,1.0021761984147168
100922,B,purpose_last,8,0.9999193549156189,54.194339752197266,54.219566345214844,1.0004654839072296
100922,B,purpose_last,9,0.9998831152915955,55.430419921875,55.50752258300781,1.0013909810035984
100922,B,purpose_last,10,0.9998769164085388,58.06520462036133,58.179935455322266,1.0019758965065406
100922,B,purpose_last,11,0.9998630881309509,60.32508087158203,60.47794723510742,1.0025340432423258
100922,B,purpose_last,12,0.9998364448547363,63.27374267578125,63.440731048583984,1.0026391416998737
100922,B,purpose_last,13,0.9998336434364319,68.99360656738281,69.19386291503906,1.0029025348524239
100922,B,purpose_last,14,0.9998114705085754,68.57341003417969,68.68573760986328,1.001638063144703
100922,B,purpose_last,15,0.9998229742050171,79.48632049560547,79.48433685302734,0.999975044226909
100922,B,purpose_last,16,0.9997963309288025,82.26715850830078,82.3619384765625,1.001152099695435
100922,B,purpose_last,17,0.9997931122779846,86.624755859375,86.6355209350586,1.0001242725082085
100922,B,purpose_last,18,0.9998310804367065,101.0641860961914,100.96931457519531,0.9990612745754881
100922,B,purpose_last,19,0.999738872051239,108.12445068359375,107.63412475585938,0.9954651706932669
100922,B,purpose_last,20,0.9997254014015198,123.74736785888672,122.92845153808594,0.9933823536211727
100922,B,purpose_last,21,0.9997178912162781,153.90223693847656,152.7509002685547,0.9925190387558686
100922,B,purpose_last,22,0.9996573328971863,172.9712371826172,171.47235107421875,0.9913344777269762
100922,B,purpose_last,23,0.9996104836463928,216.48863220214844,214.5292205810547,0.9909491246669057
100922,B,purpose_last,24,0.999552309513092,269.6179504394531,266.93218994140625,0.99003864359302
100922,B,purpose_last,25,0.9994581341743469,308.9239807128906,306.47125244140625,0.992060414779635
100922,B,purpose_last,26,0.9990334510803223,401.3578796386719,400.14715576171875,0.996983430652855
100922,B,purpose_last,27,0.9979718923568726,270.64056396484375,269.5908203125,0.9961212626926091
100922,B,final,0,0.9999859929084778,10.399383544921875,10.396893501281738,0.9997605585341304
100922,B,final,1,0.9987494945526123,15.099897384643555,15.204976081848145,1.0069589014102476
100922,B,final,2,0.9988734126091003,17.87528419494629,17.81278419494629,0.9965035520935847
100922,B,final,3,0.9983870387077332,18.853382110595703,18.83498764038086,0.9990243410913257
100922,B,final,4,0.9978715777397156,22.27701759338379,22.326711654663086,1.0022307322365296
100922,B,final,5,0.9981222152709961,31.343608856201172,31.684730529785156,1.0108832928316898
100922,B,final,6,0.9981611967086792,31.774599075317383,31.868484497070312,1.0029547319080372
100922,B,final,7,0.9977884888648987,32.98500061035156,33.08485794067383,1.0030273557215255
100922,B,final,8,0.9971390962600708,34.10509490966797,34.146053314208984,1.0012009467984035
100922,B,final,9,0.9957456588745117,38.837623596191406,38.57221984863281,0.9931663237092442
100922,B,final,10,0.9945988655090332,42.291297912597656,42.5545768737793,1.0062253696192005
100922,B,final,11,0.9938487410545349,43.95417785644531,44.76698684692383,1.0184921895964738
100922,B,final,12,0.9947346448898315,47.726219177246094,47.53662109375,0.9960273810336419
100922,B,final,13,0.9948952794075012,55.74370193481445,55.528133392333984,0.9961328628168156
100922,B,final,14,0.9963001608848572,70.95408630371094,71.21011352539062,1.0036083506252733
100922,B,final,15,0.9961233139038086,68.6107177734375,68.8067626953125,1.0028573512745103
100922,B,final,16,0.9963064789772034,70.76407623291016,70.64205932617188,0.9982757224677578
100922,B,final,17,0.9969656467437744,76.94163513183594,76.85490417480469,0.9988727695105174
100922,B,final,18,0.9967535734176636,85.14360809326172,85.3488540649414,1.0024105857888341
100922,B,final,19,0.9969428777694702,98.5361099243164,99.05007934570312,1.0052160514737338
100922,B,final,20,0.9966631531715393,120.91490936279297,121.32591247558594,1.003399110291352
100922,B,final,21,0.9971454739570618,141.84109497070312,141.52117919921875,0.9977445480694402
100922,B,final,22,0.9972243309020996,170.62673950195312,170.7078857421875,1.0004755775118908
100922,B,final,23,0.9974998235702515,211.61703491210938,212.12765502929688,1.002412944295338
100922,B,final,24,0.9980126619338989,265.89837646484375,267.88983154296875,1.0074895345530186
100922,B,final,25,0.9983859658241272,344.18170166015625,347.48492431640625,1.0095973221130494
100922,B,final,26,0.9986107349395752,428.80731201171875,430.44189453125,1.0038119278140634
100922,B,final,27,0.9970108270645142,306.5445861816406,306.61700439453125,1.0002362403909744
100922,C,recipient_last,0,0.9999961853027344,14.619107246398926,14.611467361450195,0.999477404138299
100922,C,recipient_last,1,0.9999871850013733,19.36880111694336,19.36762046813965,0.9999390437850757
100922,C,recipient_last,2,0.9999760389328003,30.38380241394043,30.4367733001709,1.0017433922689731
100922,C,recipient_last,3,0.9999685287475586,36.38933181762695,36.4577522277832,1.0018802326599223
100922,C,recipient_last,4,0.9999597668647766,39.20677947998047,39.25971984863281,1.0013502860820123
100922,C,recipient_last,5,0.9999566674232483,41.03830337524414,41.079978942871094,1.001015528523338
100922,C,recipient_last,6,0.9999341368675232,46.33757400512695,46.3593635559082,1.0004702350360173
100922,C,recipient_last,7,0.9999420046806335,53.730186462402344,53.802120208740234,1.0013387957696411
100922,C,recipient_last,8,0.99993896484375,62.84309387207031,62.893775939941406,1.0008064858801233
100922,C,recipient_last,9,0.9999159574508667,58.24088668823242,58.34455871582031,1.0017800557904082
100922,C,recipient_last,10,0.9999068379402161,63.220481872558594,63.41615295410156,1.0030950583694918
100922,C,recipient_last,11,0.9998989105224609,66.19242095947266,66.3802719116211,1.0028379525846842
100922,C,recipient_last,12,0.9998745918273926,67.22571563720703,67.5369873046875,1.0046302469900104
100922,C,recipient_last,13,0.999874472618103,75.81047821044922,76.1505355834961,1.0044856249567886
100922,C,recipient_last,14,0.9998578429222107,76.95916748046875,77.13260650634766,1.0022536499751369
100922,C,recipient_last,15,0.9998462200164795,84.4100112915039,84.65514373779297,1.0029040683982675
100922,C,recipient_last,16,0.9998145699501038,88.58734893798828,88.8943099975586,1.0034650665501368
100922,C,recipient_last,17,0.9997674226760864,92.7278060913086,92.64871215820312,0.999147031117855
100922,C,recipient_last,18,0.9997724294662476,102.13509368896484,102.26544952392578,1.0012763079785085
100922,C,recipient_last,19,0.9997177720069885,111.74475860595703,111.80754089355469,1.0005618365315823
100922,C,recipient_last,20,0.9997065663337708,128.25828552246094,128.26248168945312,1.0000327165373768
100922,C,recipient_last,21,0.999663233757019,147.20213317871094,146.9312744140625,0.9981599535360021
100922,C,recipient_last,22,0.9995979070663452,167.44737243652344,167.10531616210938,0.9979572311620254
100922,C,recipient_last,23,0.9996019005775452,206.71453857421875,206.01712036132812,0.9966261772505168
100922,C,recipient_last,24,0.9995520710945129,252.64044189453125,251.39920043945312,0.995086924936601
100922,C,recipient_last,25,0.9994783997535706,298.9897766113281,298.014404296875,0.9967377736941118
100922,C,recipient_last,26,0.999369204044342,375.0835266113281,373.6460876464844,0.9961676830282838
100922,C,recipient_last,27,0.998306930065155,289.1402893066406,288.7146301269531,0.9985278454942815
100922,C,purpose_last,0,0.9999972581863403,13.589295387268066,13.58887004852295,0.9999687004562786
100922,C,purpose_last,1,0.999993085861206,19.193153381347656,19.19432830810547,1.0000612159312474
100922,C,purpose_last,2,0.9999773502349854,23.070392608642578,23.066524505615234,0.9998323347550707
100922,C,purpose_last,3,0.9999638795852661,27.282934188842773,27.318002700805664,1.0012853643864021
100922,C,purpose_last,4,0.9999562501907349,32.980072021484375,33.04488754272461,1.0019652935020278
100922,C,purpose_last,5,0.9999503493309021,37.920597076416016,38.05829620361328,1.0036312489204688
100922,C,purpose_last,6,0.9999136328697205,43.45273971557617,43.529937744140625,1.0017765974958026
100922,C,purpose_last,7,0.9999358654022217,51.062660217285156,51.08842849731445,1.000504640375563
100922,C,purpose_last,8,0.9999396204948425,58.443050384521484,58.47750473022461,1.0005895370874114
100922,C,purpose_last,9,0.9999290108680725,57.799339294433594,57.88626480102539,1.0015039186892603
100922,C,purpose_last,10,0.9999075531959534,59.33359146118164,59.41862106323242,1.0014330769460738
100922,C,purpose_last,11,0.9998982548713684,66.57599639892578,66.70849609375,1.0019902022048648
100922,C,purpose_last,12,0.9998686909675598,68.37686157226562,68.52770233154297,1.0022060205135026
100922,C,purpose_last,13,0.9998761415481567,75.85183715820312,76.12158966064453,1.0035563080941439
100922,C,purpose_last,14,0.9998509287834167,73.69579315185547,73.89818572998047,1.0027463247150072
100922,C,purpose_last,15,0.9998650550842285,86.55704498291016,86.65229034423828,1.0011003767671012
100922,C,purpose_last,16,0.9998462796211243,85.02545166015625,85.0843734741211,1.000692990308365
100922,C,purpose_last,17,0.9998379349708557,89.50059509277344,89.54386901855469,1.000483504335769
100922,C,purpose_last,18,0.9998508095741272,104.90573120117188,104.97445678710938,1.000655117553165
100922,C,purpose_last,19,0.9997872710227966,109.70291900634766,109.51850128173828,0.9983189351178641
100922,C,purpose_last,20,0.9997719526290894,125.10192108154297,124.73908996582031,0.9970997158749771
100922,C,purpose_last,21,0.9997514486312866,149.11114501953125,148.06040954589844,0.9929533404528871
100922,C,purpose_last,22,0.9996992945671082,171.204345703125,169.74867248535156,0.9914974517043065
100922,C,purpose_last,23,0.9996591210365295,216.3686981201172,214.45877075195312,0.9911728111101183
100922,C,purpose_last,24,0.9995535612106323,264.2356262207031,261.7291259765625,0.9905141472405122
100922,C,purpose_last,25,0.9994529485702515,305.609375,303.4419250488281,0.9929077766309627
100922,C,purpose_last,26,0.9984461665153503,394.4937438964844,392.25250244140625,0.9943186894855645
100922,C,purpose_last,27,0.9968494772911072,262.5605773925781,263.16021728515625,1.0022838154095066
100922,C,final,0,0.9999858140945435,10.389815330505371,10.38742446899414,0.9997698841187089
100922,C,final,1,0.9987310767173767,15.16002082824707,15.2713623046875,1.0073444144768569
100922,C,final,2,0.9988753199577332,17.942455291748047,17.88730812072754,0.9969264423333483
100922,C,final,3,0.9983973503112793,18.7824649810791,18.772613525390625,0.9994754971885532
100922,C,final,4,0.9978789687156677,22.321901321411133,22.366172790527344,1.0019833198112809
100922,C,final,5,0.9981322288513184,31.52295684814453,31.892427444458008,1.011720683376668
100922,C,final,6,0.9981788396835327,31.88526725769043,31.998632431030273,1.0035554092246946
100922,C,final,7,0.9977740049362183,33.034027099609375,33.15137481689453,1.00355232854085
100922,C,final,8,0.9971052408218384,34.10414505004883,34.172611236572266,1.0020075620257585
100922,C,final,9,0.9955325126647949,38.88689422607422,38.654998779296875,0.9940366683585172
100922,C,final,10,0.9942456483840942,42.27460479736328,42.64821243286133,1.0088376375672552
100922,C,final,11,0.9934697151184082,44.05216598510742,44.97621536254883,1.020976252966853
100922,C,final,12,0.9944115877151489,47.81125259399414,47.68601989746094,0.9973806857227385
100922,C,final,13,0.994605302810669,55.884796142578125,55.793888092041016,0.998373295479057
