model,model_short,patch_family,experiment,layer,n,mean_patch_effect,median_patch_effect,mean_aligned_effect,median_aligned_effect,mean_abs_effect,flip_rate
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_A_to_D,20,190,0.0029605263157894738,0.0,0.0029605263157894738,0.0,0.01381578947368421,0.010526315789473684
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_A_to_D,21,190,0.003125,0.0,0.003125,0.0,0.011677631578947368,0.010526315789473684
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_A_to_D,22,190,0.003125,0.0,0.003125,0.0,0.012664473684210526,0.005263157894736842
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_A_to_D,23,190,0.004111842105263158,0.0,0.004111842105263158,0.0,0.01069078947368421,0.010526315789473684
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_A_to_D,24,190,0.003125,0.0,0.003125,0.0,0.011677631578947368,0.010526315789473684
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_A_to_D,25,190,0.001644736842105263,0.0,0.001644736842105263,0.0,0.010197368421052632,0.010526315789473684
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_A_to_D,26,190,0.000986842105263158,0.0,0.000986842105263158,0.0,0.009539473684210526,0.010526315789473684
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_A_to_D,27,190,0.0,0.0,0.0,0.0,0.0,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,0,190,-6.538980263157895,-6.296875,6.538980263157895,6.296875,6.581578947368421,0.09473684210526316
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,1,190,-6.784539473684211,-6.75,6.784539473684211,6.75,6.8149671052631575,0.1
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,2,190,-6.889555921052631,-6.8359375,6.889555921052631,6.8359375,6.916858552631579,0.09473684210526316
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,3,190,-8.00764802631579,-8.109375,8.00764802631579,8.109375,8.022121710526315,0.1
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,4,190,-8.360608552631579,-8.1640625,8.360608552631579,8.1640625,8.371792763157895,0.10526315789473684
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,5,190,-8.625411184210526,-8.453125,8.625411184210526,8.453125,8.639226973684211,0.10526315789473684
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,6,190,-8.64407894736842,-8.3828125,8.64407894736842,8.3828125,8.656578947368422,0.1
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,7,190,-9.085197368421053,-8.8515625,9.085197368421053,8.8515625,9.100986842105263,0.11578947368421053
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,8,190,-9.196463815789473,-9.1328125,9.196463815789473,9.1328125,9.207319078947368,0.10526315789473684
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,9,190,-8.5359375,-8.578125,8.5359375,8.578125,8.552384868421052,0.06842105263157895
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,10,190,-8.01060855263158,-7.921875,8.01060855263158,7.921875,8.025082236842104,0.042105263157894736
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,11,190,-7.8755756578947365,-7.9453125,7.8755756578947365,7.9453125,7.884786184210526,0.03684210526315789
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,12,190,-5.92796052631579,-6.03125,5.92796052631579,6.03125,5.946381578947369,0.015789473684210527
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,13,190,-3.5611019736842104,-3.5,3.5611019736842104,3.5,3.5745888157894736,0.005263157894736842
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,14,190,-2.5342105263157895,-2.5703125,2.5342105263157895,2.5703125,2.549342105263158,0.005263157894736842
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,15,190,-1.4280427631578947,-1.375,1.4280427631578947,1.375,1.4448190789473685,0.005263157894736842
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,16,190,-0.9148848684210527,-0.8828125,0.9148848684210527,0.8828125,0.9285361842105263,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,17,190,-0.5520559210526316,-0.5546875,0.5520559210526316,0.5546875,0.6061677631578948,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,18,190,-0.04802631578947368,-0.0625,0.04802631578947368,0.0625,0.0680921052631579,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,19,190,-0.03412828947368421,-0.03125,0.03412828947368421,0.03125,0.05254934210526316,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,20,190,-0.006414473684210526,0.0,0.006414473684210526,-0.0,0.02450657894736842,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,21,190,-0.005592105263157895,0.0,0.005592105263157895,-0.0,0.019078947368421053,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,22,190,-0.01200657894736842,-0.015625,0.01200657894736842,0.015625,0.019736842105263157,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,23,190,-0.011924342105263159,-0.0078125,0.011924342105263159,0.0078125,0.019325657894736843,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,24,190,-0.007648026315789474,0.0,0.007648026315789474,-0.0,0.015707236842105263,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,25,190,-0.007319078947368421,0.0,0.007319078947368421,-0.0,0.0140625,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,26,190,-8.223684210526316e-05,0.0,8.223684210526316e-05,-0.0,0.007483552631578947,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_last_AD,both_last_AD_D_to_A,27,190,0.0,0.0,0.0,-0.0,0.0,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,0,190,0.0018092105263157895,0.0,0.0018092105263157895,0.0,0.012664473684210526,0.010526315789473684
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,1,190,0.0021381578947368422,0.0,0.0021381578947368422,0.0,0.015296052631578948,0.015789473684210527
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,2,190,0.008223684210526315,0.0,0.008223684210526315,0.0,0.014802631578947368,0.010526315789473684
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,3,190,0.007072368421052632,0.0,0.007072368421052632,0.0,0.014638157894736843,0.010526315789473684
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,4,190,0.007401315789473684,0.0,0.007401315789473684,0.0,0.015625,0.015789473684210527
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,5,190,0.014802631578947368,0.015625,0.014802631578947368,0.015625,0.021710526315789475,0.015789473684210527
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,6,190,0.009539473684210526,0.0,0.009539473684210526,0.0,0.020394736842105264,0.015789473684210527
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,7,190,0.018256578947368422,0.03125,0.018256578947368422,0.03125,0.026480263157894736,0.021052631578947368
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,8,190,0.019078947368421053,0.03125,0.019078947368421053,0.03125,0.02993421052631579,0.015789473684210527
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,9,190,0.036019736842105264,0.03125,0.036019736842105264,0.03125,0.04851973684210526,0.03684210526315789
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,10,190,0.04901315789473684,0.046875,0.04901315789473684,0.046875,0.05690789473684211,0.031578947368421054
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,11,190,0.05625,0.0625,0.05625,0.0625,0.06381578947368421,0.04736842105263158
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,12,190,0.0805921052631579,0.0625,0.0805921052631579,0.0625,0.08552631578947369,0.042105263157894736
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,13,190,0.10213815789473685,0.09375,0.10213815789473685,0.09375,0.1037828947368421,0.07368421052631578
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,14,190,0.12796052631578947,0.125,0.12796052631578947,0.125,0.12927631578947368,0.08421052631578947
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,15,190,0.2294407894736842,0.21875,0.2294407894736842,0.21875,0.2294407894736842,0.15789473684210525
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,16,190,0.31200657894736844,0.3125,0.31200657894736844,0.3125,0.3123355263157895,0.22631578947368422
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,17,190,0.5814144736842105,0.5625,0.5814144736842105,0.5625,0.5814144736842105,0.4631578947368421
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,18,190,7.084950657894737,7.203125,7.084950657894737,7.203125,7.084950657894737,0.9789473684210527
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,19,190,8.985197368421053,9.296875,8.985197368421053,9.296875,8.985197368421053,0.9894736842105263
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,20,190,12.653536184210527,13.1875,12.653536184210527,13.1875,12.653536184210527,0.9894736842105263
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,21,190,12.91875,13.46875,12.91875,13.46875,12.91875,0.9894736842105263
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,22,190,12.907565789473685,13.421875,12.907565789473685,13.421875,12.907565789473685,0.9894736842105263
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,23,190,13.288075657894737,13.8515625,13.288075657894737,13.8515625,13.288075657894737,0.9894736842105263
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,24,190,13.359457236842106,13.90625,13.359457236842106,13.90625,13.359457236842106,0.9894736842105263
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,25,190,14.038980263157894,14.5390625,14.038980263157894,14.5390625,14.038980263157894,0.9894736842105263
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,26,190,14.419901315789474,14.9140625,14.419901315789474,14.9140625,14.419901315789474,0.9894736842105263
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_A_to_D,27,190,10.514967105263159,10.921875,10.514967105263159,10.921875,10.526973684210526,0.9842105263157894
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,0,190,-0.0015625,0.0,0.0015625,-0.0,0.014555921052631579,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,1,190,0.000493421052631579,0.0,-0.000493421052631579,-0.0,0.017434210526315788,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,2,190,0.00041118421052631577,0.0,-0.00041118421052631577,-0.0,0.0171875,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,3,190,-0.0003289473684210526,0.0,0.0003289473684210526,-0.0,0.018914473684210526,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,4,190,-0.0029605263157894738,0.0,0.0029605263157894738,-0.0,0.022039473684210525,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,5,190,-0.007648026315789474,0.0,0.007648026315789474,-0.0,0.025082236842105265,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,6,190,-0.0078125,0.0,0.0078125,-0.0,0.024917763157894738,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,7,190,-0.0017269736842105263,0.0,0.0017269736842105263,-0.0,0.027713815789473684,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,8,190,-0.0009046052631578947,0.0,0.0009046052631578947,-0.0,0.0328125,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,9,190,-0.015953947368421054,-0.015625,0.015953947368421054,0.015625,0.049835526315789476,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,10,190,-0.03100328947368421,-0.03125,0.03100328947368421,0.03125,0.058963815789473684,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,11,190,-0.03807565789473684,-0.03125,0.03807565789473684,0.03125,0.062088815789473686,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,12,190,-0.05131578947368421,-0.0625,0.05131578947368421,0.0625,0.06973684210526315,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,13,190,-0.07549342105263158,-0.078125,0.07549342105263158,0.078125,0.09095394736842105,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,14,190,-0.08865131578947369,-0.09375,0.08865131578947369,0.09375,0.1125,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,15,190,-0.23791118421052632,-0.234375,0.23791118421052632,0.234375,0.23856907894736842,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,16,190,-0.34424342105263156,-0.328125,0.34424342105263156,0.328125,0.34523026315789473,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,17,190,-0.8473684210526315,-0.8671875,0.8473684210526315,0.8671875,0.8476973684210526,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,18,190,-7.928042763157895,-8.1875,7.928042763157895,8.1875,7.928042763157895,0.005263157894736842
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,19,190,-10.50452302631579,-10.7578125,10.50452302631579,10.7578125,10.50452302631579,0.015789473684210527
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,20,190,-13.519161184210526,-14.0,13.519161184210526,14.0,13.519161184210526,0.2894736842105263
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,21,190,-13.553700657894737,-14.0390625,13.553700657894737,14.0390625,13.553700657894737,0.3
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,22,190,-13.601069078947368,-14.0859375,13.601069078947368,14.0859375,13.601069078947368,0.32105263157894737
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,23,190,-13.802713815789474,-14.3125,13.802713815789474,14.3125,13.802713815789474,0.4473684210526316
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,24,190,-13.849753289473684,-14.375,13.849753289473684,14.375,13.849753289473684,0.48947368421052634
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,25,190,-14.1828125,-14.734375,14.1828125,14.734375,14.1828125,0.7736842105263158
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,26,190,-14.461266447368422,-15.0,14.461266447368422,15.0,14.461266447368422,0.9789473684210527
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,final_AD,final_AD_D_to_A,27,190,-15.8921875,-16.2734375,15.8921875,16.2734375,15.8921875,1.0
