model,model_short,patch_family,experiment,layer,n,mean_patch_effect,median_patch_effect,mean_aligned_effect,median_aligned_effect,mean_abs_effect,flip_rate
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_A_to_B,18,28,0.022321428571428572,0.03125,0.022321428571428572,0.03125,0.05357142857142857,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_A_to_B,19,28,-0.0011160714285714285,0.0,-0.0011160714285714285,0.0,0.014508928571428572,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_A_to_B,20,28,-0.0011160714285714285,0.0,-0.0011160714285714285,0.0,0.010044642857142858,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_A_to_B,21,28,-0.002232142857142857,0.0,-0.002232142857142857,0.0,0.006696428571428571,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_A_to_B,22,28,-0.006696428571428571,0.0,-0.006696428571428571,0.0,0.020089285714285716,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_A_to_B,23,28,-0.0078125,0.0,-0.0078125,0.0,0.021205357142857144,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_A_to_B,24,28,-0.004464285714285714,0.0,-0.004464285714285714,0.0,0.022321428571428572,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_A_to_B,25,28,-0.004464285714285714,0.0,-0.004464285714285714,0.0,0.017857142857142856,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_A_to_B,26,28,-0.002232142857142857,0.0,-0.002232142857142857,0.0,0.020089285714285716,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_A_to_B,27,28,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,0,28,-8.733816964285714,-8.15625,8.733816964285714,8.15625,8.733816964285714,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,1,28,-8.75390625,-8.1875,8.75390625,8.1875,8.75390625,0.07142857142857142
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,2,28,-8.796316964285714,-8.3125,8.796316964285714,8.3125,8.796316964285714,0.07142857142857142
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,3,28,-8.835379464285714,-8.46875,8.835379464285714,8.46875,8.835379464285714,0.07142857142857142
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,4,28,-8.905691964285714,-8.6875,8.905691964285714,8.6875,8.905691964285714,0.14285714285714285
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,5,28,-8.98046875,-8.40625,8.98046875,8.40625,8.98046875,0.14285714285714285
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,6,28,-8.987165178571429,-8.65625,8.987165178571429,8.65625,8.987165178571429,0.14285714285714285
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,7,28,-8.604352678571429,-8.1875,8.604352678571429,8.1875,8.604352678571429,0.14285714285714285
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,8,28,-8.536272321428571,-8.15625,8.536272321428571,8.15625,8.536272321428571,0.21428571428571427
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,9,28,-7.054129464285714,-5.9765625,7.054129464285714,5.9765625,7.054129464285714,0.07142857142857142
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,10,28,-6.65234375,-5.421875,6.65234375,5.421875,6.65234375,0.07142857142857142
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,11,28,-5.798549107142857,-4.703125,5.798549107142857,4.703125,5.798549107142857,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,12,28,-3.68359375,-3.28125,3.68359375,3.28125,3.68359375,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,13,28,-2.338169642857143,-1.9375,2.338169642857143,1.9375,2.338169642857143,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,14,28,-1.7762276785714286,-1.671875,1.7762276785714286,1.671875,1.8699776785714286,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,15,28,-0.8666294642857143,-0.7734375,0.8666294642857143,0.7734375,1.1400669642857142,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,16,28,-0.7555803571428571,-0.71875,0.7555803571428571,0.71875,0.8738839285714286,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,17,28,-0.46651785714285715,-0.328125,0.46651785714285715,0.328125,0.5379464285714286,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,18,28,-0.07477678571428571,-0.0546875,0.07477678571428571,0.0546875,0.08705357142857142,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,19,28,-0.03404017857142857,-0.03125,0.03404017857142857,0.03125,0.048549107142857144,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,20,28,-0.012276785714285714,-0.015625,0.012276785714285714,0.015625,0.024553571428571428,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,21,28,-0.00390625,0.0,0.00390625,-0.0,0.023995535714285716,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,22,28,-0.0027901785714285715,0.0,0.0027901785714285715,-0.0,0.017299107142857144,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,23,28,-0.009486607142857142,0.0,0.009486607142857142,-0.0,0.013950892857142858,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,24,28,-0.00390625,0.0,0.00390625,-0.0,0.01953125,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,25,28,-0.005580357142857143,0.0,0.005580357142857143,-0.0,0.010044642857142858,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,26,28,-0.005022321428571429,0.0,0.005022321428571429,-0.0,0.009486607142857142,0.0
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,recipient_span_AB,recipient_span_AB_B_to_A,27,28,0.0,0.0,0.0,-0.0,0.0,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,0,85,13.688419117647058,14.328125,13.688419117647058,14.328125,13.688419117647058,0.9882352941176471
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,1,85,13.694117647058823,14.328125,13.694117647058823,14.328125,13.694117647058823,0.9882352941176471
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,2,85,13.702757352941177,14.390625,13.702757352941177,14.390625,13.702757352941177,0.9882352941176471
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,3,85,13.715441176470588,14.4375,13.715441176470588,14.4375,13.715441176470588,0.9882352941176471
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,4,85,13.694117647058823,14.390625,13.694117647058823,14.390625,13.694117647058823,0.9882352941176471
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,5,85,13.651654411764707,14.390625,13.651654411764707,14.390625,13.651654411764707,0.9882352941176471
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,6,85,13.554595588235294,14.203125,13.554595588235294,14.203125,13.554595588235294,0.9882352941176471
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,7,85,12.978860294117647,13.6875,12.978860294117647,13.6875,12.978860294117647,0.9882352941176471
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,8,85,12.997426470588236,13.796875,12.997426470588236,13.796875,12.997426470588236,0.9882352941176471
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,9,85,12.481066176470588,13.03125,12.481066176470588,13.03125,12.481066176470588,0.9882352941176471
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,10,85,11.74375,12.390625,11.74375,12.390625,11.74375,0.9882352941176471
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,11,85,10.575367647058824,11.390625,10.575367647058824,11.390625,10.575367647058824,0.9764705882352941
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,12,85,8.769669117647059,9.46875,8.769669117647059,9.46875,8.769669117647059,0.9529411764705882
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,13,85,6.501286764705882,6.8125,6.501286764705882,6.8125,6.524816176470588,0.9529411764705882
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,14,85,5.107169117647059,5.15625,5.107169117647059,5.15625,5.159375,0.9647058823529412
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,15,85,2.927205882352941,2.9375,2.927205882352941,2.9375,2.9323529411764704,0.9058823529411765
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,16,85,1.5966911764705882,1.5625,1.5966911764705882,1.5625,1.5966911764705882,0.8117647058823529
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,17,85,0.6658088235294117,0.6875,0.6658088235294117,0.6875,0.6775735294117647,0.4823529411764706
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,18,85,0.08051470588235295,0.0625,0.08051470588235295,0.0625,0.1025735294117647,0.08235294117647059
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,19,85,-0.0007352941176470588,0.0,-0.0007352941176470588,0.0,0.016911764705882352,0.023529411764705882
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,20,85,0.0003676470588235294,0.0,0.0003676470588235294,0.0,0.01801470588235294,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,21,85,-0.0003676470588235294,0.0,-0.0003676470588235294,0.0,0.015808823529411764,0.011764705882352941
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,22,85,0.0007352941176470588,0.0,0.0007352941176470588,0.0,0.015441176470588236,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,23,85,0.0014705882352941176,0.0,0.0014705882352941176,0.0,0.013970588235294118,0.011764705882352941
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,24,85,0.0011029411764705882,0.0,0.0011029411764705882,0.0,0.015073529411764706,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,25,85,0.0,0.0,0.0,0.0,0.013235294117647059,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,26,85,0.0029411764705882353,0.0,0.0029411764705882353,0.0,0.010294117647058823,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_A_to_D,27,85,0.0,0.0,0.0,0.0,0.0,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,0,85,-13.692463235294118,-14.15625,13.692463235294118,14.15625,13.692463235294118,0.9647058823529412
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,1,85,-13.726286764705883,-14.171875,13.726286764705883,14.171875,13.726286764705883,0.9529411764705882
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,2,85,-13.728492647058824,-14.1875,13.728492647058824,14.1875,13.728492647058824,0.9529411764705882
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,3,85,-13.734375,-14.34375,13.734375,14.34375,13.734375,0.9529411764705882
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,4,85,-13.714889705882353,-14.375,13.714889705882353,14.375,13.714889705882353,0.9647058823529412
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,5,85,-13.695404411764706,-14.375,13.695404411764706,14.375,13.695404411764706,0.9058823529411765
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,6,85,-13.535110294117647,-14.1875,13.535110294117647,14.1875,13.535110294117647,0.8235294117647058
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,7,85,-12.663051470588234,-13.0625,12.663051470588234,13.0625,12.663051470588234,0.35294117647058826
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,8,85,-12.523713235294117,-12.65625,12.523713235294117,12.65625,12.523713235294117,0.35294117647058826
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,9,85,-11.544669117647059,-11.46875,11.544669117647059,11.46875,11.544669117647059,0.23529411764705882
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,10,85,-10.425183823529412,-10.34375,10.425183823529412,10.34375,10.425183823529412,0.09411764705882353
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,11,85,-9.026654411764707,-8.59375,9.026654411764707,8.59375,9.026654411764707,0.011764705882352941
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,12,85,-7.238419117647059,-7.15625,7.238419117647059,7.15625,7.238419117647059,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,13,85,-5.254411764705883,-5.234375,5.254411764705883,5.234375,5.264705882352941,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,14,85,-3.7659926470588236,-3.75,3.7659926470588236,3.75,3.8284926470588236,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,15,85,-2.179411764705882,-2.09375,2.179411764705882,2.09375,2.2029411764705884,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,16,85,-1.388235294117647,-1.3125,1.388235294117647,1.3125,1.3897058823529411,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,17,85,-0.7533088235294118,-0.75,0.7533088235294118,0.75,0.7595588235294117,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,18,85,-0.06636029411764706,-0.078125,0.06636029411764706,0.078125,0.09650735294117647,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,19,85,-0.03474264705882353,-0.03125,0.03474264705882353,0.03125,0.06415441176470588,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,20,85,-0.00900735294117647,0.0,0.00900735294117647,-0.0,0.036948529411764706,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,21,85,-0.003676470588235294,0.0,0.003676470588235294,-0.0,0.03272058823529412,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,22,85,0.0,0.0,0.0,-0.0,0.020955882352941175,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,23,85,-0.0022058823529411764,0.0,0.0022058823529411764,-0.0,0.020588235294117647,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,24,85,0.0016544117647058823,0.0,-0.0016544117647058823,-0.0,0.019669117647058823,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,25,85,-0.0016544117647058823,0.0,0.0016544117647058823,-0.0,0.01709558823529412,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,26,85,-0.004595588235294118,0.0,0.004595588235294118,-0.0,0.010477941176470587,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,both_span_AD,both_span_AD_D_to_A,27,85,0.0,0.0,0.0,-0.0,0.0,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,0,65,12.872355769230769,13.984375,12.872355769230769,13.984375,12.872355769230769,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,1,65,12.848317307692307,13.96875,12.848317307692307,13.96875,12.848317307692307,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,2,65,12.860336538461539,13.984375,12.860336538461539,13.984375,12.860336538461539,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,3,65,12.847115384615385,14.0625,12.847115384615385,14.0625,12.847115384615385,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,4,65,12.835817307692308,14.046875,12.835817307692308,14.046875,12.835817307692308,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,5,65,12.798798076923077,14.03125,12.798798076923077,14.03125,12.798798076923077,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,6,65,12.810576923076923,13.921875,12.810576923076923,13.921875,12.810576923076923,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,7,65,12.749038461538461,13.625,12.749038461538461,13.625,12.749038461538461,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,8,65,12.76201923076923,13.28125,12.76201923076923,13.28125,12.76201923076923,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,9,65,12.643028846153847,13.3125,12.643028846153847,13.3125,12.643028846153847,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,10,65,12.336298076923077,13.359375,12.336298076923077,13.359375,12.336298076923077,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,11,65,11.599038461538461,12.71875,11.599038461538461,12.71875,11.599038461538461,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,12,65,10.742307692307692,11.46875,10.742307692307692,11.46875,10.742307692307692,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,13,65,9.176201923076922,9.5,9.176201923076922,9.5,9.176201923076922,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,14,65,8.197115384615385,7.6875,8.197115384615385,7.6875,8.197115384615385,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,15,65,5.161538461538462,4.9375,5.161538461538462,4.9375,5.161538461538462,0.9692307692307692
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,16,65,2.6,2.71875,2.6,2.71875,2.6,0.8615384615384616
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,17,65,1.0139423076923078,1.0625,1.0139423076923078,1.0625,1.0139423076923078,0.6153846153846154
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,18,65,0.06298076923076923,0.0625,0.06298076923076923,0.0625,0.06971153846153846,0.09230769230769231
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,19,65,-0.0028846153846153848,0.0,-0.0028846153846153848,0.0,0.014423076923076924,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,20,65,-0.008653846153846154,0.0,-0.008653846153846154,0.0,0.020192307692307693,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,21,65,-0.008653846153846154,0.0,-0.008653846153846154,0.0,0.015384615384615385,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,22,65,-0.008653846153846154,0.0,-0.008653846153846154,0.0,0.016346153846153847,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,23,65,-0.0028846153846153848,0.0,-0.0028846153846153848,0.0,0.0125,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,24,65,-0.002403846153846154,0.0,-0.002403846153846154,0.0,0.013942307692307693,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,25,65,-0.0057692307692307696,0.0,-0.0057692307692307696,0.0,0.008653846153846154,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,26,65,0.0004807692307692308,0.0,0.0004807692307692308,0.0,0.011057692307692308,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_A_to_C,27,65,0.0,0.0,0.0,0.0,0.0,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,0,65,-12.914663461538462,-14.0625,12.914663461538462,14.0625,12.914663461538462,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,1,65,-12.924759615384616,-14.09375,12.924759615384616,14.09375,12.924759615384616,0.9384615384615385
