layer,k,alpha,control_type,n,normal_margin_mean,intervened_margin_mean,delta_toward_no_mean,yes_to_no_flips,yes_to_no_flip_rate
20,50,1.5,top_writer_neurons,95,13.41233552631579,4.110197368421052,9.302138157894737,0,0.0
20,50,2.0,random_neurons_0,95,13.41233552631579,13.480592105263158,-0.06825657894736842,0,0.0
20,50,2.0,random_neurons_1,95,13.41233552631579,13.386842105263158,0.02549342105263158,0,0.0
20,50,2.0,random_neurons_2,95,13.41233552631579,13.417598684210526,-0.005263157894736842,0,0.0
20,50,2.0,top_writer_neurons,95,13.41233552631579,1.6766447368421054,11.735690789473685,0,0.0
22,1,0.5,random_neurons_0,95,13.41233552631579,13.414473684210526,-0.0021381578947368422,0,0.0
22,1,0.5,random_neurons_1,95,13.41233552631579,13.413322368421053,-0.000986842105263158,0,0.0
22,1,0.5,random_neurons_2,95,13.41233552631579,13.411677631578947,0.0006578947368421052,0,0.0
22,1,0.5,top_writer_neurons,95,13.41233552631579,11.766447368421053,1.6458881578947369,0,0.0
22,1,1.0,random_neurons_0,95,13.41233552631579,13.411842105263158,0.000493421052631579,0,0.0
22,1,1.0,random_neurons_1,95,13.41233552631579,13.40888157894737,0.0034539473684210525,0,0.0
22,1,1.0,random_neurons_2,95,13.41233552631579,13.414802631578947,-0.0024671052631578946,0,0.0
22,1,1.0,top_writer_neurons,95,13.41233552631579,9.94095394736842,3.4713815789473683,0,0.0
22,1,1.5,random_neurons_0,95,13.41233552631579,13.411184210526315,0.001151315789473684,0,0.0
22,1,1.5,random_neurons_1,95,13.41233552631579,13.41233552631579,0.0,0,0.0
22,1,1.5,random_neurons_2,95,13.41233552631579,13.412664473684211,-0.0003289473684210526,0,0.0
22,1,1.5,top_writer_neurons,95,13.41233552631579,8.102631578947369,5.309703947368421,0,0.0
22,1,2.0,random_neurons_0,95,13.41233552631579,13.413651315789474,-0.0013157894736842105,0,0.0
22,1,2.0,random_neurons_1,95,13.41233552631579,13.423026315789473,-0.01069078947368421,0,0.0
22,1,2.0,random_neurons_2,95,13.41233552631579,13.413157894736843,-0.0008223684210526315,0,0.0
22,1,2.0,top_writer_neurons,95,13.41233552631579,6.242434210526316,7.169901315789474,0,0.0
22,5,0.5,random_neurons_0,95,13.41233552631579,13.416118421052632,-0.0037828947368421053,0,0.0
22,5,0.5,random_neurons_1,95,13.41233552631579,13.413322368421053,-0.000986842105263158,0,0.0
22,5,0.5,random_neurons_2,95,13.41233552631579,13.413322368421053,-0.000986842105263158,0,0.0
22,5,0.5,top_writer_neurons,95,13.41233552631579,11.649013157894737,1.7633223684210526,0,0.0
22,5,1.0,random_neurons_0,95,13.41233552631579,13.413980263157894,-0.001644736842105263,0,0.0
22,5,1.0,random_neurons_1,95,13.41233552631579,13.41233552631579,0.0,0,0.0
22,5,1.0,random_neurons_2,95,13.41233552631579,13.413322368421053,-0.000986842105263158,0,0.0
22,5,1.0,top_writer_neurons,95,13.41233552631579,9.59654605263158,3.8157894736842106,0,0.0
22,5,1.5,random_neurons_0,95,13.41233552631579,13.341282894736842,0.07105263157894737,0,0.0
22,5,1.5,random_neurons_1,95,13.41233552631579,13.397697368421053,0.014638157894736843,0,0.0
22,5,1.5,random_neurons_2,95,13.41233552631579,13.410361842105264,0.001973684210526316,0,0.0
22,5,1.5,top_writer_neurons,95,13.41233552631579,7.454934210526316,5.957401315789474,0,0.0
22,5,2.0,random_neurons_0,95,13.41233552631579,13.407236842105263,0.005098684210526316,0,0.0
22,5,2.0,random_neurons_1,95,13.41233552631579,13.407401315789473,0.004934210526315789,0,0.0
22,5,2.0,random_neurons_2,95,13.41233552631579,13.40888157894737,0.0034539473684210525,0,0.0
22,5,2.0,top_writer_neurons,95,13.41233552631579,5.238486842105263,8.173848684210526,0,0.0
22,10,0.5,random_neurons_0,95,13.41233552631579,13.411677631578947,0.0006578947368421052,0,0.0
22,10,0.5,random_neurons_1,95,13.41233552631579,13.422203947368422,-0.009868421052631578,0,0.0
22,10,0.5,random_neurons_2,95,13.41233552631579,13.406578947368422,0.005756578947368421,0,0.0
22,10,0.5,top_writer_neurons,95,13.41233552631579,11.48717105263158,1.9251644736842106,0,0.0
22,10,1.0,random_neurons_0,95,13.41233552631579,13.420888157894737,-0.008552631578947369,0,0.0
22,10,1.0,random_neurons_1,95,13.41233552631579,13.422532894736841,-0.010197368421052632,0,0.0
22,10,1.0,random_neurons_2,95,13.41233552631579,13.414802631578947,-0.0024671052631578946,0,0.0
22,10,1.0,top_writer_neurons,95,13.41233552631579,9.273848684210526,4.138486842105263,0,0.0
22,10,1.5,random_neurons_0,95,13.41233552631579,13.401480263157895,0.010855263157894738,0,0.0
22,10,1.5,random_neurons_1,95,13.41233552631579,13.415460526315789,-0.003125,0,0.0
22,10,1.5,random_neurons_2,95,13.41233552631579,13.410526315789474,0.0018092105263157895,0,0.0
22,10,1.5,top_writer_neurons,95,13.41233552631579,7.00953947368421,6.402796052631579,0,0.0
22,10,2.0,random_neurons_0,95,13.41233552631579,13.417434210526316,-0.005098684210526316,0,0.0
22,10,2.0,random_neurons_1,95,13.41233552631579,13.40296052631579,0.009375,0,0.0
