scenario_id,contrast,site,layer,direction_cosine_base_ci,base_direction_norm,ci_direction_norm,direction_norm_ratio_ci_over_base
100035,AD_D_minus_A,recipient_last,25,0.9992066621780396,142.65394592285156,142.78822326660156,1.0009412802630964
100035,AD_D_minus_A,recipient_last,26,0.9974536299705505,166.24790954589844,164.6904296875,0.9906315822998758
100035,AD_D_minus_A,recipient_last,27,0.9936939477920532,148.9175567626953,148.83213806152344,0.9994264027490862
100035,AD_D_minus_A,purpose_last,0,0.9999973773956299,13.427284240722656,13.431573867797852,1.0003194709368097
100035,AD_D_minus_A,purpose_last,1,0.9999938011169434,18.392229080200195,18.390424728393555,0.9999018959692828
100035,AD_D_minus_A,purpose_last,2,0.9999934434890747,31.013145446777344,30.97932243347168,0.9989093975210057
100035,AD_D_minus_A,purpose_last,3,0.9999831318855286,37.89165496826172,37.916046142578125,1.0006437083399191
100035,AD_D_minus_A,purpose_last,4,0.9999734163284302,42.689876556396484,42.764610290527344,1.0017506195885137
100035,AD_D_minus_A,purpose_last,5,0.9999629259109497,47.37168502807617,47.50190353393555,1.002748867932019
100035,AD_D_minus_A,purpose_last,6,0.9999368190765381,49.172019958496094,49.255645751953125,1.0017006784249989
100035,AD_D_minus_A,purpose_last,7,0.9999438524246216,57.09134292602539,57.2198371887207,1.0022506785811958
100035,AD_D_minus_A,purpose_last,8,0.9999260902404785,62.52919006347656,62.619754791259766,1.0014483592013788
100035,AD_D_minus_A,purpose_last,9,0.999906599521637,61.71329879760742,61.895511627197266,1.0029525699183157
100035,AD_D_minus_A,purpose_last,10,0.9998900890350342,60.98546600341797,61.106815338134766,1.001989807451992
100035,AD_D_minus_A,purpose_last,11,0.9998691082000732,65.43574523925781,65.5184097290039,1.0012632925543041
100035,AD_D_minus_A,purpose_last,12,0.9998388290405273,67.1877670288086,67.28884887695312,1.0015044680395642
100035,AD_D_minus_A,purpose_last,13,0.9998135566711426,68.10643005371094,68.20240020751953,1.0014091203096815
100035,AD_D_minus_A,purpose_last,14,0.9997826814651489,67.7562255859375,67.90962982177734,1.002264061117827
100035,AD_D_minus_A,purpose_last,15,0.9997588992118835,71.1080551147461,71.20475006103516,1.001359831120863
100035,AD_D_minus_A,purpose_last,16,0.9997308850288391,71.08799743652344,71.16539001464844,1.0010886869924014
100035,AD_D_minus_A,purpose_last,17,0.9997107982635498,74.32646942138672,74.37578582763672,1.0006635106797608
100035,AD_D_minus_A,purpose_last,18,0.9997142553329468,76.95037078857422,76.95208740234375,1.0000223080636512
100035,AD_D_minus_A,purpose_last,19,0.9996585845947266,80.59043884277344,80.56946563720703,0.9997397556600067
100035,AD_D_minus_A,purpose_last,20,0.9996508955955505,94.16214752197266,94.1646957397461,1.000027062018449
100035,AD_D_minus_A,purpose_last,21,0.9996543526649475,111.00557708740234,110.89759826660156,0.9990272667046651
100035,AD_D_minus_A,purpose_last,22,0.999608039855957,130.09194946289062,130.179443359375,1.0006725542729247
100035,AD_D_minus_A,purpose_last,23,0.9995750188827515,158.23324584960938,158.50363159179688,1.0017087795977115
100035,AD_D_minus_A,purpose_last,24,0.9994173645973206,176.38204956054688,176.87127685546875,1.0027736796127542
100035,AD_D_minus_A,purpose_last,25,0.9992397427558899,202.24472045898438,203.0507049560547,1.0039851942500213
100035,AD_D_minus_A,purpose_last,26,0.9988309741020203,229.63714599609375,230.97889709472656,1.0058429183693811
100035,AD_D_minus_A,purpose_last,27,0.9985122680664062,180.14117431640625,184.61932373046875,1.0248591108115956
100035,AD_D_minus_A,final,0,0.9983906149864197,0.2387687861919403,0.23794351518154144,0.9965436394615859
100035,AD_D_minus_A,final,1,0.9894441962242126,0.41130533814430237,0.42411306500434875,1.0311392186588955
100035,AD_D_minus_A,final,2,0.9892702102661133,0.5690518617630005,0.5804529786109924,1.0200352860856474
100035,AD_D_minus_A,final,3,0.9861330986022949,0.6959636807441711,0.7071492075920105,1.0160719979466155
100035,AD_D_minus_A,final,4,0.9813455939292908,0.8693922758102417,0.9179888963699341,1.0558972306424073
100035,AD_D_minus_A,final,5,0.9773938059806824,0.9553451538085938,1.0035842657089233,1.0504939096702577
100035,AD_D_minus_A,final,6,0.9789375066757202,1.054067850112915,1.089854121208191,1.033950633340579
100035,AD_D_minus_A,final,7,0.9823533296585083,1.1834536790847778,1.2415611743927002,1.0490999321180527
100035,AD_D_minus_A,final,8,0.9768140316009521,1.441089153289795,1.5005460977554321,1.041258338757117
100035,AD_D_minus_A,final,9,0.9733257293701172,1.4816515445709229,1.5884956121444702,1.0721114677503263
100035,AD_D_minus_A,final,10,0.9688088297843933,1.6907185316085815,1.8344204425811768,1.0849945796926201
100035,AD_D_minus_A,final,11,0.961071252822876,1.7780925035476685,1.9789618253707886,1.1129689942578036
100035,AD_D_minus_A,final,12,0.9590839147567749,1.9181544780731201,2.0947279930114746,1.0920538553890253
100035,AD_D_minus_A,final,13,0.9581272602081299,2.120457887649536,2.316288948059082,1.0923531948218121
100035,AD_D_minus_A,final,14,0.9603241682052612,2.3605215549468994,2.536396026611328,1.0745066154112646
100035,AD_D_minus_A,final,15,0.9617265462875366,2.4985544681549072,2.6301462650299072,1.0526671715794838
100035,AD_D_minus_A,final,16,0.963995099067688,2.798548460006714,2.8682303428649902,1.0248992947072673
100035,AD_D_minus_A,final,17,0.973304271697998,3.8451554775238037,3.7367186546325684,0.9717991057773647
100035,AD_D_minus_A,final,18,0.9841583967208862,16.083343505859375,16.790355682373047,1.0439592785079854
100035,AD_D_minus_A,final,19,0.9845442771911621,24.151233673095703,25.99662208557129,1.0764096955648
100035,AD_D_minus_A,final,20,0.9834574460983276,35.804508209228516,37.67273712158203,1.0521785944226985
100035,AD_D_minus_A,final,21,0.9845330119132996,45.434661865234375,47.84888458251953,1.0531361435999256
100035,AD_D_minus_A,final,22,0.9858402013778687,60.622711181640625,64.3538818359375,1.0615474066001003
100035,AD_D_minus_A,final,23,0.9879740476608276,78.0472640991211,83.2060775756836,1.0660985818799584
100035,AD_D_minus_A,final,24,0.9892852306365967,92.78211212158203,98.80667114257812,1.064932333218514
100035,AD_D_minus_A,final,25,0.9896662831306458,110.06792449951172,116.96939086914062,1.0627018852314192
100035,AD_D_minus_A,final,26,0.9906774759292603,132.76963806152344,141.71926879882812,1.0674072089671403
100035,AD_D_minus_A,final,27,0.9915647506713867,125.94464874267578,133.96847534179688,1.0637091506405723
100041,AC_C_minus_A,recipient_last,0,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,1,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,2,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,3,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,4,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,5,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,6,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,7,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,8,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,9,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,10,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,11,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,12,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,13,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,14,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,15,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,16,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,17,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,18,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,19,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,20,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,21,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,22,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,23,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,24,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,25,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,26,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,recipient_last,27,0.0,0.0,0.0,0.0
100041,AC_C_minus_A,purpose_last,0,0.9999966025352478,11.637474060058594,11.636845588684082,0.9999459958947046
100041,AC_C_minus_A,purpose_last,1,0.9999904036521912,14.252047538757324,14.259331703186035,1.000511095995779
100041,AC_C_minus_A,purpose_last,2,0.999987006187439,35.31064987182617,35.1936149597168,0.996685563348899
100041,AC_C_minus_A,purpose_last,3,0.9999783635139465,42.11307907104492,42.06922912597656,0.9989587570884004
100041,AC_C_minus_A,purpose_last,4,0.9999746680259705,46.75200653076172,46.722042083740234,0.9993590767702821
100041,AC_C_minus_A,purpose_last,5,0.9999721646308899,48.82276153564453,48.80295181274414,0.9995942523061517
100041,AC_C_minus_A,purpose_last,6,0.9999523758888245,50.86790084838867,50.874053955078125,1.0001209624652645
100041,AC_C_minus_A,purpose_last,7,0.9999496936798096,58.60771179199219,58.7071533203125,1.0016967311174552
100041,AC_C_minus_A,purpose_last,8,0.9999258518218994,66.2919921875,66.34239196777344,1.0007602695078297
100041,AC_C_minus_A,purpose_last,9,0.9999094009399414,62.4463005065918,62.47996520996094,1.0005390984429188
100041,AC_C_minus_A,purpose_last,10,0.999903678894043,61.56432342529297,61.55662536621094,0.9998749590890676
100041,AC_C_minus_A,purpose_last,11,0.9998893737792969,64.86640167236328,64.91123962402344,1.0006912353777018
100041,AC_C_minus_A,purpose_last,12,0.9998618960380554,67.46951293945312,67.54644775390625,1.0011402900525184
100041,AC_C_minus_A,purpose_last,13,0.9998270869255066,69.23934173583984,69.38035583496094,1.0020366181362481
100041,AC_C_minus_A,purpose_last,14,0.9997913241386414,69.16629791259766,69.25838470458984,1.0013313824040222
100041,AC_C_minus_A,purpose_last,15,0.9997317790985107,72.4024887084961,72.37896728515625,0.9996751296293896
100041,AC_C_minus_A,purpose_last,16,0.9996477961540222,73.91549682617188,73.79439544677734,0.9983616239544554
100041,AC_C_minus_A,purpose_last,17,0.9995417594909668,78.11431884765625,78.01642608642578,0.998746801320493
100041,AC_C_minus_A,purpose_last,18,0.9995683431625366,81.94252014160156,81.75562286376953,0.997719166099492
100041,AC_C_minus_A,purpose_last,19,0.9995506405830383,85.94379425048828,85.785888671875,0.9981626878358075
100041,AC_C_minus_A,purpose_last,20,0.9995709657669067,98.57804107666016,98.51478576660156,0.9993583225090727
100041,AC_C_minus_A,purpose_last,21,0.9995120763778687,111.90117645263672,111.98538970947266,1.000752568109698
100041,AC_C_minus_A,purpose_last,22,0.9994461536407471,125.85311126708984,125.964599609375,1.0008858608354032
100041,AC_C_minus_A,purpose_last,23,0.9994387030601501,151.51246643066406,151.71047973632812,1.001306910977881
100041,AC_C_minus_A,purpose_last,24,0.9992406368255615,168.65087890625,169.08616638183594,1.0025809973740363
100041,AC_C_minus_A,purpose_last,25,0.9990406632423401,189.80154418945312,190.5983123779297,1.0041979015074887
100041,AC_C_minus_A,purpose_last,26,0.998538613319397,213.07872009277344,214.30055236816406,1.0057341825352557
100041,AC_C_minus_A,purpose_last,27,0.9975616931915283,161.9928741455078,165.75796508789062,1.0232423244679323
100041,AC_C_minus_A,final,0,0.9981778860092163,0.1204802393913269,0.12057079374790192,1.0007516116919464
100041,AC_C_minus_A,final,1,0.9938821196556091,0.19597510993480682,0.19499582052230835,0.9950029908756054
100041,AC_C_minus_A,final,2,0.9933077692985535,0.29628318548202515,0.29084980487823486,0.9816615290032383
100041,AC_C_minus_A,final,3,0.9884498119354248,0.35109061002731323,0.34758850932121277,0.9900250801186964
100041,AC_C_minus_A,final,4,0.9822953939437866,0.4464204013347626,0.4416171908378601,0.989240611579262
100041,AC_C_minus_A,final,5,0.9817715883255005,0.5405411124229431,0.5356214642524719,0.9908986605136857
100041,AC_C_minus_A,final,6,0.9823449850082397,0.6043129563331604,0.6074891090393066,1.0052558077281983
100041,AC_C_minus_A,final,7,0.9869184494018555,0.7878182530403137,0.8157600164413452,1.0354672709006167
100041,AC_C_minus_A,final,8,0.9827538728713989,0.9553731083869934,0.9978030920028687,1.0444119509366472
100041,AC_C_minus_A,final,9,0.97672438621521,0.970265805721283,1.0137450695037842,1.0448117036858569
100041,AC_C_minus_A,final,10,0.963805079460144,1.0587430000305176,1.091698169708252,1.0311266942749888
100041,AC_C_minus_A,final,11,0.9596270322799683,1.1270751953125,1.1560864448547363,1.025740296355464
100041,AC_C_minus_A,final,12,0.9633405208587646,1.3314754962921143,1.3432048559188843,1.0088092943951532
100041,AC_C_minus_A,final,13,0.967692494392395,1.575088620185852,1.6331596374511719,1.0368684126855463
